vessel_id,mmsi,imo,vessel_type,hull_area_m2,coating,timestamp,date,lat,lon,mean_speed_knots,vessel_speed,idle_hours,idle_time,stop_duration,sst_c,sea_temperature,sss_psu,salinity,chlor_a_mg_m3,wind_speed_mps,wind_dir_deg,wind_direction,curr_speed_mps,curr_dir,current_speed,current_direction,ocean_current,voyage_id,last_clean_date,days_since_clean,fouling_percent,fouling_class,fuel_consumption_tpd
VSL_2000,300000000,9100000,container,3548,epoxy,2024-03-24 12:00:00,2024-03-24,3.403317,92.175501,18.86,18.86,0.2,0.2,0.0,24.56,24.56,35.62,35.62,0.389,6.57,8.5,8.5,0.85,196.8,0.85,196.8,0.85,VG_VSL_2000_2024_928,2024-02-12,41,82.55,high,5.694
VSL_2000,300000000,9100000,container,3548,epoxy,2024-03-25 12:00:00,2024-03-25,2.224734,93.555178,11.99,11.99,1.31,1.31,0.0,22.68,22.68,32.13,32.13,1.086,10.64,356.9,356.9,0.64,98.7,0.64,98.7,0.64,VG_VSL_2000_2024_318,2024-02-12,42,86.12,high,1.304
VSL_2000,300000000,9100000,container,3548,epoxy,2024-03-26 12:00:00,2024-03-26,2.627067,92.398784,8.08,8.08,0.81,0.81,0.0,24.38,24.38,32.67,32.67,0.699,9.75,191.9,191.9,0.06,241.0,0.06,241.0,0.06,VG_VSL_2000_2024_3976,2024-02-12,43,77.85,high,0.427
VSL_2000,300000000,9100000,container,3548,epoxy,2024-03-27 12:00:00,2024-03-27,4.403847,92.865319,17.53,17.53,0.91,0.91,0.0,22.44,22.44,35.94,35.94,0.049,7.27,162.1,162.1,0.21,239.4,0.21,239.4,0.21,VG_VSL_2000_2024_3182,2024-02-12,44,83.65,high,3.928
VSL_2000,300000000,9100000,container,3548,epoxy,2024-03-28 12:00:00,2024-03-28,3.046076,94.633635,12.45,12.45,1.07,1.07,0.0,24.2,24.2,34.54,34.54,0.58,6.5,281.5,281.5,0.1,129.6,0.1,129.6,0.1,VG_VSL_2000_2024_351,2024-02-12,45,81.92,high,1.513
VSL_2000,300000000,9100000,container,3548,epoxy,2024-03-29 12:00:00,2024-03-29,3.660774,92.160199,6.88,6.88,1.01,1.01,0.0,24.7,24.7,35.05,35.05,0.651,6.99,306.5,306.5,0.48,137.0,0.48,137.0,0.48,VG_VSL_2000_2024_3512,2024-02-12,46,87.63,high,0.259
VSL_2000,300000000,9100000,container,3548,epoxy,2024-03-30 12:00:00,2024-03-30,3.42894,92.376209,15.17,15.17,0.57,0.57,0.0,24.45,24.45,33.65,33.65,0.517,6.97,230.7,230.7,0.38,310.3,0.38,310.3,0.38,VG_VSL_2000_2024_3691,2024-02-12,47,90.18,high,3.154
VSL_2000,300000000,9100000,container,3548,epoxy,2024-03-31 12:00:00,2024-03-31,3.055837,92.397422,13.7,13.7,0.56,0.56,0.0,23.57,23.57,33.51,33.51,0.805,7.18,155.7,155.7,0.47,158.2,0.47,158.2,0.47,VG_VSL_2000_2024_423,2024-02-12,48,81.02,high,1.855
VSL_2000,300000000,9100000,container,3548,epoxy,2024-04-01 12:00:00,2024-04-01,3.595878,95.014819,15.9,15.9,0.07,0.07,0.0,23.57,23.57,37.24,37.24,0.589,5.89,354.1,354.1,0.26,43.7,0.26,43.7,0.26,VG_VSL_2000_2024_1213,2024-02-12,49,84.7,high,3.199
VSL_2000,300000000,9100000,container,3548,epoxy,2024-04-02 12:00:00,2024-04-02,2.859164,93.196742,0.0,0.0,21.77,21.77,21.77,22.36,22.36,36.37,36.37,0.8,14.55,153.4,153.4,0.0,132.4,0.0,132.4,0.0,VG_VSL_2000_2024_1657,2024-02-12,50,100.0,high,0.05
VSL_2000,300000000,9100000,container,3548,epoxy,2024-04-03 12:00:00,2024-04-03,3.691414,92.486105,3.71,3.71,0.33,0.33,0.0,23.17,23.17,35.59,35.59,0.387,7.61,4.4,4.4,0.12,197.3,0.12,197.3,0.12,VG_VSL_2000_2024_1818,2024-02-12,51,91.17,high,0.05
VSL_2000,300000000,9100000,container,3548,epoxy,2024-04-04 12:00:00,2024-04-04,3.211868,94.579779,9.24,9.24,0.52,0.52,0.0,22.97,22.97,31.59,31.59,0.671,7.68,343.9,343.9,0.23,247.7,0.23,247.7,0.23,VG_VSL_2000_2024_1750,2024-02-12,52,100.0,high,0.652
VSL_2000,300000000,9100000,container,3548,epoxy,2024-04-05 12:00:00,2024-04-05,2.943174,95.766687,10.06,10.06,2.48,2.48,2.48,25.45,25.45,37.34,37.34,0.519,4.51,54.1,54.1,0.48,244.9,0.48,244.9,0.48,VG_VSL_2000_2024_167,2024-02-12,53,100.0,high,0.821
VSL_2000,300000000,9100000,container,3548,epoxy,2024-04-06 12:00:00,2024-04-06,2.963029,92.214926,16.16,16.16,0.47,0.47,0.0,24.76,24.76,36.74,36.74,0.229,5.56,35.4,35.4,0.84,95.4,0.84,95.4,0.84,VG_VSL_2000_2024_84,2024-02-12,54,100.0,high,3.552
VSL_2000,300000000,9100000,container,3548,epoxy,2024-04-07 12:00:00,2024-04-07,2.781844,91.471745,16.8,16.8,0.14,0.14,0.0,25.53,25.53,35.83,35.83,0.774,14.14,15.1,15.1,0.93,269.3,0.93,269.3,0.93,VG_VSL_2000_2024_3247,2024-02-12,55,100.0,high,3.578
VSL_2000,300000000,9100000,container,3548,epoxy,2024-04-08 12:00:00,2024-04-08,3.451447,93.846103,11.33,11.33,0.51,0.51,0.0,21.94,21.94,32.08,32.08,0.848,7.49,86.6,86.6,0.38,319.3,0.38,319.3,0.38,VG_VSL_2000_2024_2583,2024-02-12,56,99.89,high,1.214
VSL_2000,300000000,9100000,container,3548,epoxy,2024-04-09 12:00:00,2024-04-09,2.886075,92.977371,12.9,12.9,0.68,0.68,0.0,24.58,24.58,36.1,36.1,0.898,10.87,63.9,63.9,0.56,337.5,0.56,337.5,0.56,VG_VSL_2000_2024_173,2024-02-12,57,100.0,high,1.698
VSL_2000,300000000,9100000,container,3548,epoxy,2024-04-10 12:00:00,2024-04-10,3.184385,94.153145,13.85,13.85,0.78,0.78,0.0,24.48,24.48,36.09,36.09,1.88,10.55,183.0,183.0,0.64,248.0,0.64,248.0,0.64,VG_VSL_2000_2024_3493,2024-02-12,58,100.0,high,2.275
VSL_2000,300000000,9100000,container,3548,epoxy,2024-04-11 12:00:00,2024-04-11,3.63983,93.01177,8.08,8.08,0.31,0.31,0.0,23.56,23.56,33.72,33.72,0.152,8.94,199.8,199.8,0.69,67.7,0.69,67.7,0.69,VG_VSL_2000_2024_1422,2024-02-12,59,100.0,high,0.427
VSL_2000,300000000,9100000,container,3548,epoxy,2024-04-12 12:00:00,2024-04-12,4.108807,91.43809,8.46,8.46,0.4,0.4,0.0,22.73,22.73,31.86,31.86,0.853,8.12,213.5,213.5,0.0,250.4,0.0,250.4,0.0,VG_VSL_2000_2024_13,2024-02-12,60,100.0,high,0.437
VSL_2000,300000000,9100000,container,3548,epoxy,2024-04-13 12:00:00,2024-04-13,3.993471,92.515688,20.19,20.19,0.07,0.07,0.0,25.37,25.37,38.01,38.01,1.737,10.99,243.5,243.5,0.24,297.0,0.24,297.0,0.24,VG_VSL_2000_2024_1993,2024-02-12,61,100.0,high,6.975
VSL_2000,300000000,9100000,container,3548,epoxy,2024-04-14 12:00:00,2024-04-14,2.846362,94.315308,14.18,14.18,0.64,0.64,0.0,23.58,23.58,33.67,33.67,0.006,6.55,79.4,79.4,0.95,359.4,0.95,359.4,0.95,VG_VSL_2000_2024_3732,2024-02-12,62,100.0,high,2.128
VSL_2000,300000000,9100000,container,3548,epoxy,2024-04-15 12:00:00,2024-04-15,4.348377,94.643158,13.86,13.86,0.58,0.58,0.0,23.14,23.14,36.63,36.63,1.631,12.09,66.4,66.4,0.0,9.4,0.0,9.4,0.0,VG_VSL_2000_2024_97,2024-02-12,63,100.0,high,2.05
VSL_2000,300000000,9100000,container,3548,epoxy,2024-04-16 12:00:00,2024-04-16,3.698784,90.90276,0.31,0.31,15.11,15.11,15.11,24.9,24.9,34.71,34.71,0.279,8.33,289.0,289.0,0.06,48.1,0.06,48.1,0.06,VG_VSL_2000_2024_323,2024-02-12,64,100.0,high,0.05
VSL_2000,300000000,9100000,container,3548,epoxy,2024-04-17 12:00:00,2024-04-17,4.299272,95.171429,10.54,10.54,0.19,0.19,0.0,22.47,22.47,35.45,35.45,0.96,11.05,344.4,344.4,0.13,88.9,0.13,88.9,0.13,VG_VSL_2000_2024_3625,2024-02-12,65,100.0,high,0.883
VSL_2000,300000000,9100000,container,3548,epoxy,2024-04-18 12:00:00,2024-04-18,2.682223,92.81332,17.02,17.02,0.07,0.07,0.0,23.53,23.53,34.98,34.98,0.561,3.27,148.0,148.0,0.69,7.9,0.69,7.9,0.69,VG_VSL_2000_2024_2655,2024-02-12,66,100.0,high,3.933
VSL_2000,300000000,9100000,container,3548,epoxy,2024-04-19 12:00:00,2024-04-19,3.545485,91.302862,10.31,10.31,4.38,4.38,4.38,24.69,24.69,33.12,33.12,0.676,2.52,167.0,167.0,0.48,125.8,0.48,125.8,0.48,VG_VSL_2000_2024_457,2024-02-12,67,100.0,high,0.848
VSL_2000,300000000,9100000,container,3548,epoxy,2024-04-20 12:00:00,2024-04-20,2.91082,93.937472,10.56,10.56,0.82,0.82,0.0,23.7,23.7,35.23,35.23,0.728,12.98,29.4,29.4,0.1,59.7,0.1,59.7,0.1,VG_VSL_2000_2024_3782,2024-02-12,68,100.0,high,0.961
VSL_2000,300000000,9100000,container,3548,epoxy,2024-04-21 12:00:00,2024-04-21,3.778282,90.342399,8.77,8.77,0.87,0.87,0.0,23.76,23.76,33.91,33.91,0.39,11.54,18.7,18.7,0.24,93.1,0.24,93.1,0.24,VG_VSL_2000_2024_659,2024-02-12,69,100.0,high,0.573
VSL_2000,300000000,9100000,container,3548,epoxy,2024-04-22 12:00:00,2024-04-22,2.774902,91.442564,0.28,0.28,22.55,22.55,22.55,23.68,23.68,35.77,35.77,0.69,6.89,277.9,277.9,0.74,193.9,0.74,193.9,0.74,VG_VSL_2000_2024_1991,2024-02-12,70,100.0,high,0.05
VSL_2000,300000000,9100000,container,3548,epoxy,2024-04-23 12:00:00,2024-04-23,2.784846,92.666288,15.68,15.68,3.67,3.67,3.67,24.2,24.2,32.84,32.84,1.052,4.8,207.9,207.9,0.84,142.5,0.84,142.5,0.84,VG_VSL_2000_2024_3660,2024-02-12,71,100.0,high,2.837
VSL_2000,300000000,9100000,container,3548,epoxy,2024-04-24 12:00:00,2024-04-24,3.306554,94.357006,14.1,14.1,2.14,2.14,2.14,23.61,23.61,35.73,35.73,0.172,5.3,321.8,321.8,0.13,158.5,0.13,158.5,0.13,VG_VSL_2000_2024_2461,2024-02-12,72,100.0,high,2.231
VSL_2000,300000000,9100000,container,3548,epoxy,2024-04-25 12:00:00,2024-04-25,4.083253,93.082348,0.41,0.41,20.02,20.02,20.02,22.47,22.47,35.64,35.64,0.388,10.25,58.4,58.4,0.46,189.9,0.46,189.9,0.46,VG_VSL_2000_2024_2877,2024-02-12,73,100.0,high,0.05
VSL_2000,300000000,9100000,container,3548,epoxy,2024-04-26 12:00:00,2024-04-26,3.593786,93.503087,12.97,12.97,1.36,1.36,0.0,23.47,23.47,32.07,32.07,0.401,11.31,128.8,128.8,0.88,120.7,0.88,120.7,0.88,VG_VSL_2000_2024_695,2024-02-12,74,100.0,high,1.823
VSL_2000,300000000,9100000,container,3548,epoxy,2024-04-27 12:00:00,2024-04-27,3.563961,92.891199,10.83,10.83,0.47,0.47,0.0,25.59,25.59,34.52,34.52,1.23,12.02,126.9,126.9,0.42,352.5,0.42,352.5,0.42,VG_VSL_2000_2024_2536,2024-02-12,75,100.0,high,1.031
VSL_2000,300000000,9100000,container,3548,epoxy,2024-04-28 12:00:00,2024-04-28,2.761881,94.611526,8.41,8.41,0.21,0.21,0.0,23.64,23.64,35.79,35.79,0.194,9.57,231.4,231.4,0.49,109.9,0.49,109.9,0.49,VG_VSL_2000_2024_851,2024-02-12,76,100.0,high,0.488
VSL_2000,300000000,9100000,container,3548,epoxy,2024-04-29 12:00:00,2024-04-29,3.34367,93.598674,13.57,13.57,1.2,1.2,0.0,24.34,24.34,34.64,34.64,0.904,13.27,40.0,40.0,0.0,311.2,0.0,311.2,0.0,VG_VSL_2000_2024_2187,2024-02-12,77,100.0,high,2.014
VSL_2000,300000000,9100000,container,3548,epoxy,2024-04-30 12:00:00,2024-04-30,3.197853,92.952877,8.98,8.98,1.48,1.48,0.0,23.69,23.69,35.63,35.63,0.239,9.48,327.9,327.9,0.69,6.5,0.69,6.5,0.69,VG_VSL_2000_2024_3851,2024-02-12,78,100.0,high,0.544
VSL_2000,300000000,9100000,container,3548,epoxy,2024-05-01 12:00:00,2024-05-01,3.88751,92.534761,0.53,0.53,13.35,13.35,13.35,24.11,24.11,37.76,37.76,0.366,5.85,4.5,4.5,0.0,215.4,0.0,215.4,0.0,VG_VSL_2000_2024_1189,2024-02-12,79,100.0,high,0.05
VSL_2000,300000000,9100000,container,3548,epoxy,2024-05-02 12:00:00,2024-05-02,2.71755,93.691893,14.88,14.88,2.45,2.45,2.45,24.9,24.9,34.03,34.03,0.55,5.46,358.4,358.4,0.47,22.9,0.47,22.9,0.47,VG_VSL_2000_2024_3325,2024-02-12,80,100.0,high,2.471
VSL_2000,300000000,9100000,container,3548,epoxy,2024-05-03 12:00:00,2024-05-03,3.378942,94.348155,0.43,0.43,18.86,18.86,18.86,20.9,20.9,36.02,36.02,0.108,0.96,278.6,278.6,0.74,159.6,0.74,159.6,0.74,VG_VSL_2000_2024_2428,2024-02-12,81,100.0,high,0.05
VSL_2000,300000000,9100000,container,3548,epoxy,2024-05-04 12:00:00,2024-05-04,4.28567,91.960615,14.51,14.51,0.12,0.12,0.0,23.29,23.29,31.4,31.4,0.755,7.47,216.2,216.2,0.46,228.3,0.46,228.3,0.46,VG_VSL_2000_2024_284,2024-02-12,82,100.0,high,2.317
VSL_2000,300000000,9100000,container,3548,epoxy,2024-05-05 12:00:00,2024-05-05,2.443907,92.443795,11.88,11.88,0.36,0.36,0.0,22.64,22.64,34.88,34.88,0.403,9.51,74.5,74.5,0.38,2.8,0.38,2.8,0.38,VG_VSL_2000_2024_877,2024-02-12,83,100.0,high,1.42
VSL_2000,300000000,9100000,container,3548,epoxy,2024-05-06 12:00:00,2024-05-06,2.889403,93.754093,20.74,20.74,2.95,2.95,2.95,23.18,23.18,34.71,34.71,0.032,7.89,124.3,124.3,0.81,177.7,0.81,177.7,0.81,VG_VSL_2000_2024_2809,2024-02-12,84,100.0,high,6.788
VSL_2000,300000000,9100000,container,3548,epoxy,2024-05-07 12:00:00,2024-05-07,2.327692,91.01415,0.0,0.0,20.57,20.57,20.57,22.48,22.48,36.34,36.34,0.21,7.48,92.7,92.7,0.5,247.2,0.5,247.2,0.5,VG_VSL_2000_2024_458,2024-02-12,85,100.0,high,0.05
VSL_2000,300000000,9100000,container,3548,epoxy,2024-05-08 12:00:00,2024-05-08,1.91043,92.11214,11.02,11.02,1.53,1.53,0.0,24.93,24.93,34.75,34.75,1.236,10.82,130.3,130.3,0.42,229.0,0.42,229.0,0.42,VG_VSL_2000_2024_3653,2024-02-12,86,100.0,high,1.124
VSL_2000,300000000,9100000,container,3548,epoxy,2024-05-09 12:00:00,2024-05-09,3.408195,92.442993,0.38,0.38,12.8,12.8,12.8,22.61,22.61,35.16,35.16,0.48,6.31,106.2,106.2,1.33,15.7,1.33,15.7,1.33,VG_VSL_2000_2024_492,2024-02-12,87,100.0,high,0.05
VSL_2000,300000000,9100000,container,3548,epoxy,2024-05-10 12:00:00,2024-05-10,3.675511,94.20447,16.12,16.12,1.3,1.3,0.0,25.8,25.8,33.88,33.88,0.066,3.39,284.0,284.0,0.91,296.1,0.91,296.1,0.91,VG_VSL_2000_2024_3430,2024-02-12,88,100.0,high,3.302
VSL_2000,300000000,9100000,container,3548,epoxy,2024-05-11 12:00:00,2024-05-11,3.722406,94.130104,6.4,6.4,1.01,1.01,0.0,24.89,24.89,36.69,36.69,0.155,5.64,155.0,155.0,0.13,9.2,0.13,9.2,0.13,VG_VSL_2000_2024_2583,2024-02-12,89,100.0,high,0.191
VSL_2000,300000000,9100000,container,3548,epoxy,2024-05-12 12:00:00,2024-05-12,3.963911,92.99719,9.72,9.72,1.24,1.24,0.0,21.89,21.89,36.91,36.91,1.635,5.48,50.6,50.6,0.29,182.0,0.29,182.0,0.29,VG_VSL_2000_2024_3856,2024-02-12,90,100.0,high,0.71
VSL_2000,300000000,9100000,container,3548,epoxy,2024-05-13 12:00:00,2024-05-13,3.170155,93.071882,10.82,10.82,0.03,0.03,0.0,23.66,23.66,37.4,37.4,0.837,6.02,41.8,41.8,0.42,319.8,0.42,319.8,0.42,VG_VSL_2000_2024_2412,2024-02-12,91,100.0,high,0.913
VSL_2000,300000000,9100000,container,3548,epoxy,2024-05-14 12:00:00,2024-05-14,2.344155,93.812667,5.48,5.48,0.89,0.89,0.0,25.95,25.95,35.38,35.38,0.369,11.05,108.8,108.8,0.19,20.8,0.19,20.8,0.19,VG_VSL_2000_2024_1370,2024-02-12,92,100.0,high,0.115
VSL_2000,300000000,9100000,container,3548,epoxy,2024-05-15 12:00:00,2024-05-15,3.684667,91.890626,12.77,12.77,1.08,1.08,0.0,20.99,20.99,34.57,34.57,1.161,13.46,223.4,223.4,0.3,14.2,0.3,14.2,0.3,VG_VSL_2000_2024_1902,2024-02-12,93,100.0,high,1.502
VSL_2000,300000000,9100000,container,3548,epoxy,2024-05-16 12:00:00,2024-05-16,3.380476,93.496981,0.87,0.87,13.57,13.57,13.57,23.48,23.48,35.42,35.42,0.101,9.88,315.8,315.8,0.57,174.0,0.57,174.0,0.57,VG_VSL_2000_2024_3454,2024-02-12,94,100.0,high,0.05
VSL_2000,300000000,9100000,container,3548,epoxy,2024-05-17 12:00:00,2024-05-17,3.993074,92.091039,9.91,9.91,0.54,0.54,0.0,21.32,21.32,39.71,39.71,1.134,7.74,353.1,353.1,0.84,275.2,0.84,275.2,0.84,VG_VSL_2000_2024_2294,2024-02-12,95,100.0,high,0.827
VSL_2000,300000000,9100000,container,3548,epoxy,2024-05-18 12:00:00,2024-05-18,3.113248,93.015612,15.21,15.21,1.08,1.08,0.0,26.12,26.12,34.64,34.64,1.071,10.63,48.4,48.4,0.13,289.6,0.13,289.6,0.13,VG_VSL_2000_2024_1115,2024-02-12,96,100.0,high,2.957
VSL_2000,300000000,9100000,container,3548,epoxy,2024-05-19 12:00:00,2024-05-19,3.543772,94.048032,13.65,13.65,0.17,0.17,0.0,24.7,24.7,36.13,36.13,1.213,9.34,304.5,304.5,0.2,175.5,0.2,175.5,0.2,VG_VSL_2000_2024_311,2024-02-12,97,100.0,high,1.823
VSL_2000,300000000,9100000,container,3548,epoxy,2024-05-20 12:00:00,2024-05-20,2.256386,92.94866,10.24,10.24,1.82,1.82,0.0,24.28,24.28,35.91,35.91,0.222,6.28,180.2,180.2,0.67,18.1,0.67,18.1,0.67,VG_VSL_2000_2024_292,2024-02-12,98,100.0,high,0.772
VSL_2000,300000000,9100000,container,3548,epoxy,2024-05-21 12:00:00,2024-05-21,2.778286,92.254947,8.99,8.99,2.91,2.91,2.91,24.99,24.99,34.71,34.71,0.341,0.39,81.4,81.4,0.48,217.3,0.48,217.3,0.48,VG_VSL_2000_2024_1431,2024-02-12,99,100.0,high,0.548
VSL_2000,300000000,9100000,container,3548,epoxy,2024-05-22 12:00:00,2024-05-22,3.436943,93.187475,15.21,15.21,0.97,0.97,0.0,23.14,23.14,35.28,35.28,0.163,9.58,257.0,257.0,0.61,198.9,0.61,198.9,0.61,VG_VSL_2000_2024_2081,2024-02-12,100,100.0,high,2.863
VSL_2000,300000000,9100000,container,3548,epoxy,2024-05-23 12:00:00,2024-05-23,2.930543,93.147228,6.34,6.34,0.16,0.16,0.0,23.45,23.45,35.23,35.23,0.007,10.7,0.0,0.0,0.24,99.4,0.24,99.4,0.24,VG_VSL_2000_2024_2828,2024-02-12,101,100.0,high,0.192
VSL_2000,300000000,9100000,container,3548,epoxy,2024-05-24 12:00:00,2024-05-24,3.911274,92.850347,9.51,9.51,2.03,2.03,2.03,24.83,24.83,34.0,34.0,0.404,10.12,327.6,327.6,0.58,32.1,0.58,32.1,0.58,VG_VSL_2000_2024_2748,2024-02-12,102,100.0,high,0.584
VSL_2000,300000000,9100000,container,3548,epoxy,2024-05-25 12:00:00,2024-05-25,3.155353,94.885215,14.96,14.96,0.2,0.2,0.0,25.01,25.01,36.85,36.85,0.553,7.65,107.3,107.3,0.52,231.9,0.52,231.9,0.52,VG_VSL_2000_2024_193,2024-02-12,103,100.0,high,2.728
VSL_2000,300000000,9100000,container,3548,epoxy,2024-05-26 12:00:00,2024-05-26,3.160936,89.778894,12.05,12.05,0.26,0.26,0.0,22.4,22.4,32.88,32.88,1.241,5.94,306.1,306.1,0.66,170.0,0.66,170.0,0.66,VG_VSL_2000_2024_3520,2024-02-12,104,100.0,high,1.448
VSL_2000,300000000,9100000,container,3548,epoxy,2024-05-27 12:00:00,2024-05-27,2.592807,91.313407,14.62,14.62,1.16,1.16,0.0,23.18,23.18,36.69,36.69,0.214,12.42,256.8,256.8,0.51,103.5,0.51,103.5,0.51,VG_VSL_2000_2024_1471,2024-02-12,105,100.0,high,2.222
VSL_2000,300000000,9100000,container,3548,epoxy,2024-05-28 12:00:00,2024-05-28,3.307332,91.347535,8.37,8.37,0.15,0.15,0.0,23.66,23.66,31.04,31.04,0.967,0.0,214.2,214.2,0.44,346.9,0.44,346.9,0.44,VG_VSL_2000_2024_2076,2024-02-12,106,100.0,high,0.433
VSL_2000,300000000,9100000,container,3548,epoxy,2024-05-29 12:00:00,2024-05-29,3.904514,94.036375,14.3,14.3,4.1,4.1,4.1,24.44,24.44,35.89,35.89,0.288,5.11,6.3,6.3,0.77,186.5,0.77,186.5,0.77,VG_VSL_2000_2024_1393,2024-02-12,107,100.0,high,2.461
VSL_2000,300000000,9100000,container,3548,epoxy,2024-05-30 12:00:00,2024-05-30,2.425054,93.982181,14.17,14.17,0.56,0.56,0.0,23.76,23.76,34.73,34.73,0.054,4.37,174.3,174.3,0.39,20.8,0.39,20.8,0.39,VG_VSL_2000_2024_3831,2024-02-12,108,100.0,high,2.262
VSL_2000,300000000,9100000,container,3548,epoxy,2024-05-31 12:00:00,2024-05-31,3.374342,91.66572,10.03,10.03,0.17,0.17,0.0,25.29,25.29,35.84,35.84,0.167,7.81,292.0,292.0,0.02,242.7,0.02,242.7,0.02,VG_VSL_2000_2024_1040,2024-02-12,109,100.0,high,0.832
VSL_2000,300000000,9100000,container,3548,epoxy,2024-06-01 12:00:00,2024-06-01,3.09386,92.862343,0.0,0.0,20.49,20.49,20.49,22.77,22.77,34.77,34.77,0.523,8.93,87.1,87.1,1.12,27.4,1.12,27.4,1.12,VG_VSL_2000_2024_1099,2024-02-12,110,100.0,high,0.05
VSL_2000,300000000,9100000,container,3548,epoxy,2024-06-02 12:00:00,2024-06-02,4.05963,90.523683,16.91,16.91,0.2,0.2,0.0,22.08,22.08,34.6,34.6,0.242,8.94,345.8,345.8,0.47,93.4,0.47,93.4,0.47,VG_VSL_2000_2024_1748,2024-02-12,111,100.0,high,3.676
VSL_2000,300000000,9100000,container,3548,epoxy,2024-06-03 12:00:00,2024-06-03,3.330154,93.373211,12.13,12.13,1.73,1.73,0.0,23.92,23.92,35.86,35.86,0.449,2.9,258.6,258.6,0.69,240.0,0.69,240.0,0.69,VG_VSL_2000_2024_651,2024-02-12,112,100.0,high,1.546
VSL_2000,300000000,9100000,container,3548,epoxy,2024-06-04 12:00:00,2024-06-04,3.449289,92.802248,12.0,12.0,0.49,0.49,0.0,22.47,22.47,35.91,35.91,1.029,5.51,262.4,262.4,0.4,10.5,0.4,10.5,0.4,VG_VSL_2000_2024_1924,2024-02-12,113,100.0,high,1.307
VSL_2000,300000000,9100000,container,3548,epoxy,2024-06-05 12:00:00,2024-06-05,3.439317,92.268327,0.0,0.0,23.92,23.92,23.92,22.38,22.38,32.6,32.6,0.649,7.5,342.3,342.3,0.0,283.5,0.0,283.5,0.0,VG_VSL_2000_2024_1004,2024-02-12,114,100.0,high,0.05
VSL_2000,300000000,9100000,container,3548,epoxy,2024-06-06 12:00:00,2024-06-06,3.771479,91.724511,14.34,14.34,2.75,2.75,2.75,23.76,23.76,33.57,33.57,0.256,9.26,342.2,342.2,0.0,208.8,0.0,208.8,0.0,VG_VSL_2000_2024_2067,2024-02-12,115,100.0,high,2.23
VSL_2000,300000000,9100000,container,3548,epoxy,2024-06-07 12:00:00,2024-06-07,3.81065,94.113046,0.15,0.15,22.71,22.71,22.71,25.28,25.28,34.39,34.39,0.283,0.0,73.7,73.7,0.04,119.4,0.04,119.4,0.04,VG_VSL_2000_2024_3420,2024-02-12,116,100.0,high,0.05
VSL_2000,300000000,9100000,container,3548,epoxy,2024-06-08 12:00:00,2024-06-08,3.35529,93.702004,13.29,13.29,1.3,1.3,0.0,24.63,24.63,36.79,36.79,0.567,8.05,153.1,153.1,0.68,19.7,0.68,19.7,0.68,VG_VSL_2000_2024_3892,2024-02-12,117,100.0,high,1.785
VSL_2000,300000000,9100000,container,3548,epoxy,2024-06-09 12:00:00,2024-06-09,2.622004,91.941996,9.6,9.6,1.44,1.44,0.0,25.47,25.47,36.23,36.23,0.349,10.74,109.1,109.1,0.84,294.0,0.84,294.0,0.84,VG_VSL_2000_2024_727,2024-02-12,118,100.0,high,0.737
VSL_2000,300000000,9100000,container,3548,epoxy,2024-06-10 12:00:00,2024-06-10,3.084998,92.460905,16.55,16.55,1.19,1.19,0.0,24.07,24.07,33.79,33.79,0.002,8.72,281.0,281.0,0.64,15.3,0.64,15.3,0.64,VG_VSL_2000_2024_1062,2024-02-12,119,100.0,high,3.26
VSL_2000,300000000,9100000,container,3548,epoxy,2024-06-11 12:00:00,2024-06-11,3.711682,94.34239,14.57,14.57,0.79,0.79,0.0,21.22,21.22,35.24,35.24,1.149,10.29,166.2,166.2,0.53,262.4,0.53,262.4,0.53,VG_VSL_2000_2024_3446,2024-02-12,120,100.0,high,2.582
VSL_2000,300000000,9100000,container,3548,epoxy,2024-06-12 12:00:00,2024-06-12,2.865569,92.507955,8.48,8.48,4.22,4.22,4.22,24.53,24.53,36.17,36.17,0.775,12.53,341.0,341.0,0.0,58.7,0.0,58.7,0.0,VG_VSL_2000_2024_3145,2024-02-12,121,100.0,high,0.464
VSL_2000,300000000,9100000,container,3548,epoxy,2024-06-13 12:00:00,2024-06-13,4.102573,93.105571,13.46,13.46,1.34,1.34,0.0,23.85,23.85,36.98,36.98,1.592,7.13,310.6,310.6,0.61,199.0,0.61,199.0,0.61,VG_VSL_2000_2024_1586,2024-02-12,122,100.0,high,1.88
VSL_2000,300000000,9100000,container,3548,epoxy,2024-06-14 12:00:00,2024-06-14,2.718256,94.010092,10.75,10.75,1.75,1.75,0.0,24.85,24.85,32.95,32.95,1.227,7.86,326.2,326.2,0.47,103.5,0.47,103.5,0.47,VG_VSL_2000_2024_1227,2024-02-12,123,100.0,high,1.06
VSL_2000,300000000,9100000,container,3548,epoxy,2024-06-15 12:00:00,2024-06-15,2.326864,94.639216,9.22,9.22,0.08,0.08,0.0,23.45,23.45,36.4,36.4,1.588,4.83,119.7,119.7,0.4,340.0,0.4,340.0,0.4,VG_VSL_2000_2024_2567,2024-02-12,124,100.0,high,0.665
VSL_2000,300000000,9100000,container,3548,epoxy,2024-06-16 12:00:00,2024-06-16,4.105021,92.746195,7.76,7.76,0.12,0.12,0.0,22.57,22.57,33.56,33.56,0.706,6.84,24.3,24.3,0.01,349.4,0.01,349.4,0.01,VG_VSL_2000_2024_454,2024-02-12,125,100.0,high,0.405
